geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
74965,-16.8326410,-49.3656418,aparecida de goiânia,GO
74966,-16.8251268,-49.2973537,aparecida de goiania,GO
74967,-16.8168956,-49.2905464,aparecida de goiania,GO
74968,-16.8189528,-49.2621095,aparecida de goiania,GO
74969,-16.8160352,-49.2818627,aparecida de goiania,GO
74970,-16.8267594,-49.2857515,aparecida de goiania,GO
74971,-16.8322099,-49.2758580,aparecida de goiania,GO
74973,-16.8259945,-49.2528827,aparecida de goiania,GO
74975,-16.8383428,-49.2491939,aparecida de goiania,GO
74976,-16.8251258,-49.2416179,aparecida de goiania,GO
74980,-16.8227351,-49.2481748,aparecida de goiania,GO
74981,-16.8114350,-49.2414685,aparecida de goiania,GO
74982,-16.8006875,-49.2448691,aparecida de goiania,GO
74983,-16.7888814,-49.2441188,aparecida de goiania,GO
74984,-16.7910343,-49.2431381,aparecida de goiania,GO
74985,-16.7955448,-49.2591185,aparecida de goiania,GO
74986,-16.8155337,-49.2344753,aparecida de goiania,GO
74987,-16.8230891,-49.2340024,aparecida de goiania,GO
74988,-16.8332266,-49.2232910,aparecida de goiania,GO
74989,-16.8445289,-49.2370542,aparecida de goiania,GO
74990,-16.8280651,-49.2375913,aparecida de goiania,GO
74993,-16.8131430,-49.2193351,aparecida de goiânia,GO
75020,-16.3246234,-48.9526752,anapolis,GO
75023,-16.3340406,-48.9599824,anapolis,GO
75024,-16.3281685,-48.9592076,anapolis,GO
75025,-16.3317685,-48.9580175,anapolis,GO
75040,-16.3127242,-48.9564973,anapolis,GO
75043,-16.3261580,-48.9586674,anapolis,GO
75044,-16.3210195,-48.9658533,anapolis,GO
75045,-16.3130769,-48.9617026,anapolis,GO
75050,-16.2986703,-48.9714770,anapolis,GO
75053,-16.2883038,-48.9681746,anapolis,GO
75054,-16.2703355,-48.9766907,anapolis,GO
75060,-16.3024796,-48.9595436,anapolis,GO
75063,-16.2878486,-48.9567015,anapolis,GO
75064,-16.2897317,-48.9691448,anapolis,GO
75065,-16.2839103,-48.9646717,anapolis,GO
75066,-16.2774147,-48.9793625,anapolis,GO
75070,-16.3112146,-48.9491133,anapolis,GO
75071,-16.2807401,-48.9447718,anapolis,GO
75072,-16.2779833,-48.9351326,anapolis,GO
75073,-16.2572160,-48.9616493,anapolis,GO
75074,-16.2783399,-48.9287211,anapolis,GO
75075,-16.3026680,-48.9386460,anapolis,GO
75076,-16.3036350,-48.9266775,anapolis,GO
75080,-16.3189400,-48.9459395,anapolis,GO
75083,-16.3043433,-48.9468990,anapolis,GO
75084,-16.3107640,-48.9386099,anapolis,GO
75085,-16.2841505,-48.9219357,anapolis,GO
75090,-16.3046992,-48.8953944,anápolis,GO
75091,-16.3151242,-48.9034509,anapolis,GO
75093,-16.3195663,-48.9167938,anapolis,GO
75094,-16.3214771,-48.9304028,anapolis,GO
75095,-16.3383881,-48.9212011,anapolis,GO
75096,-16.3276446,-48.9286089,anapolis,GO
75097,-16.3227424,-48.9210957,anapolis,GO
75100,-16.3566776,-48.9402054,anapolis,GO
75101,-16.3367561,-48.9036872,anapolis,GO
75102,-16.3734409,-48.8223950,anapolis,GO
75103,-16.3506879,-48.9061246,anapolis,GO
75104,-16.3552545,-48.9125813,anapolis,GO
75105,-16.3637779,-48.9408130,anapolis,GO
75106,-16.3666189,-48.9495284,anapolis,GO
75110,-16.3332036,-48.9396296,anapolis,GO
75113,-16.3265675,-48.9415778,anapolis,GO
75114,-16.3411061,-48.9377409,anapolis,GO
75115,-16.3438950,-48.9456262,anapolis,GO
75120,-16.3422589,-48.9615880,anapolis,GO
75123,-16.3493552,-48.9554671,anapolis,GO
75124,-16.3585330,-48.9665210,anapolis,GO
75125,-16.3533658,-48.9540261,anapolis,GO
75126,-16.3375865,-48.9534885,anapolis,GO
75130,-16.3690223,-48.9666720,anapolis,GO
75131,-16.3739223,-48.9741975,anapolis,GO
75132,-16.3863841,-48.9290412,anapolis,GO
75133,-16.3813212,-48.9577563,anapolis,GO
75134,-16.3573319,-48.9824504,anapolis,GO
75135,-16.3861677,-48.9807272,anapolis,GO
75136,-16.3910644,-48.9829255,anapolis,GO
75140,-16.3316734,-48.9672059,anapolis,GO
75143,-16.3358111,-48.9724838,anapolis,GO
75144,-16.3279544,-48.9885545,anapolis,GO
75145,-16.3466513,-48.9731065,anapolis,GO
75154,-16.8699013,-49.8556019,sousania,GO
75160,-16.2953741,-49.0907042,campo limpo de goias,GO
75165,-16.2184895,-49.1963356,ouro verde de goias,GO
75170,-16.5069911,-49.0195511,goianapolis,GO
75175,-16.4809885,-49.0941557,terezopolis de goias,GO
75180,-16.6648384,-48.6111728,silvania,GO
75184,-16.4524495,-48.6992080,gameleira de goias,GO
75185,-17.0443778,-48.6666843,sao miguel do passa quatro,GO
75190,-16.6193986,-48.7517449,leopoldo de bulhoes,GO
75195,-16.6135376,-48.9637405,bonfinopolis,GO
75200,-17.3051081,-48.2821259,pires do rio,GO
75202,-18.1992445,-47.9418008,catalão,GO
75210,-17.3256170,-48.4265103,palmelo,GO
75220,-17.3060827,-48.5016891,santa cruz de goias,GO
75230,-17.1967532,-48.7057349,cristianopolis,GO
75240,-16.9707486,-48.9509974,bela vista de goias,GO
75245,-16.7142907,-49.0009402,caldazinha,GO
75250,-16.6926942,-49.1167985,senador canedo,GO
75251,-16.7131632,-49.1037523,senador canedo,GO
75254,-16.6945697,-49.1458784,senador canedo,GO
75255,-16.6717515,-49.1752284,senador canedo,GO
75256,-16.6522383,-49.1534266,senador canedo,GO
75258,-16.6754303,-49.1104976,senador canedo,GO
75259,-16.6871863,-49.1042426,senador canedo,GO
75260,-16.7202466,-48.7993378,senador canedo,GO
75261,-16.6949465,-49.1001143,senador canedo,GO
75262,-16.7028387,-49.0933668,senador canedo,GO
75263,-16.7157050,-49.0951700,senador canedo,GO
75264,-16.6888384,-49.0893813,senador canedo,GO
75265,-16.7451495,-48.5147833,vianopolis,GO
75280,-17.0321721,-48.3000177,orizona,GO
75340,-16.9625955,-49.2292601,hidrolandia,GO
75345,-16.7670629,-49.4380894,abadia de goias,GO
75350,-16.8367108,-49.5360991,guapo,GO
75355,-17.0473547,-49.6309910,varjao,GO
75360,-16.9114874,-49.4497550,aragoiania,GO
75370,-16.5132833,-49.4209505,goianira,GO
75375,-16.4935324,-49.3119839,santo antonio de goias,GO
75380,-16.6383315,-49.4249348,trindade,GO
75381,-16.5911100,-49.3967299,trindade,GO
75382,-16.6302199,-49.4063164,trindade,GO
75383,-16.6404321,-49.4160925,trindade,GO
75384,-16.6381794,-49.4379567,trindade,GO
75386,-16.6510038,-49.4696743,trindade,GO
75387,-16.6435179,-49.4813005,trindade,GO
75388,-16.6529817,-49.4833720,trindade,GO
75389,-16.6681221,-49.4854880,trindade,GO
75390,-16.6567507,-49.5078996,trindade,GO
75391,-16.6543494,-49.4983370,trindade,GO
75392,-16.6448200,-49.4880713,trindade,GO
75393,-16.6394808,-49.5019567,trindade,GO
75395,-16.4702926,-49.7597428,avelinopolis,GO
75396,-16.7626995,-49.6959006,campestre de goias,GO
75398,-16.5745545,-49.6951304,santa barbara de goias,GO
75400,-16.3612539,-49.4971428,inhumas,GO
75410,-16.3551628,-49.6835668,aracu,GO
75420,-16.2533418,-49.3683039,damolandia,GO
75430,-16.4455101,-49.4949547,caturai,GO
75440,-16.4324138,-49.3871321,brazabrantes,GO
75450,-16.2029984,-49.6077812,itaucu,GO
75455,-16.0805394,-49.4900651,santa rosa de goias,GO
75460,-16.4059223,-49.2213197,neropolis,GO
75470,-16.3728021,-49.3166666,nova veneza,GO
75480,-16.1036998,-49.3303627,petrolina de goias,GO
75490,-15.9323246,-49.2630103,sao francisco de goias,GO
75495,-15.9545046,-49.3857238,jesupolis,GO
75503,-18.4172639,-49.2167818,itumbiara,GO
75510,-18.4108630,-49.2199015,itumbiara,GO
75513,-18.4016536,-49.2163945,itumbiara,GO
75514,-18.3836028,-49.2167534,itumbiara,GO
75515,-18.3817658,-49.2142473,itumbiara,GO
75516,-18.3983752,-49.2083990,itumbiara,GO
75520,-18.3909440,-49.1977486,itumbiara,GO
75522,-18.4099365,-49.2003756,itumbiara,GO
75523,-18.4094166,-49.2063776,itumbiara,GO
75524,-18.4299771,-49.2151279,itumbiara,GO
75526,-18.4251526,-49.2281548,itumbiara,GO
75528,-18.3977798,-49.2408452,itumbiara,GO
75530,-18.4158423,-49.2271588,itumbiara,GO
75532,-18.4094375,-49.2415691,itumbiara,GO
75533,-18.4060553,-49.2460551,itumbiara,GO
75534,-18.4211070,-49.2491016,itumbiara,GO
75535,-18.4115765,-49.2667881,itumbiara,GO
75536,-18.4115262,-49.2472458,itumbiara,GO
75550,-18.4868583,-49.9921639,inaciolandia,GO
75555,-17.7332773,-49.8048926,vicentinopolis,GO
75560,-18.4936158,-49.4909338,cachoeira dourada,GO
75570,-18.2159636,-49.7382506,bom jesus,GO
75580,-18.1826680,-49.3534766,panama,GO
75600,-18.0104146,-49.3792121,goiatuba,GO
75603,-17.8138788,-50.1633196,porteirao,GO
75610,-17.8057985,-49.6216128,joviania,GO
75615,-17.7296026,-49.4775993,aloandia,GO
75620,-17.5181388,-49.4504106,pontalina,GO
75630,-17.2973014,-49.4923034,mairipotaba,GO
75635,-17.2890322,-49.3753340,crominia,GO
75640,-17.3034991,-49.0263688,piracanjuba,GO
75645,-17.2530693,-49.2451452,professor jamil,GO
75650,-17.7338964,-49.1159089,morrinhos,GO
75660,-18.1345040,-49.0412619,buriti alegre,GO
75665,-18.0763224,-48.7616043,agua limpa,GO
75670,-17.9795619,-48.6449842,marzagao,GO
75680,-18.1422596,-48.5635323,corumbaiba,GO
75690,-17.7394238,-48.6198526,caldas novas,GO
75695,-17.7989378,-48.7630576,rio quente,GO
75701,-18.1711551,-47.9467782,catalao,GO
75702,-18.1618339,-47.9528527,catalao,GO
75703,-18.1594336,-47.9405495,catalao,GO
75704,-18.1586323,-47.9352912,catalao,GO
75705,-18.1450901,-47.9257583,catalao,GO
75706,-18.1624009,-47.9229183,catalao,GO
75707,-18.1699315,-47.9355123,catalao,GO
75708,-18.1702701,-47.9225028,catalao,GO
75709,-18.1791420,-47.9460135,catalao,GO
75710,-18.2185365,-47.9391914,catalao,GO
75711,-18.1689306,-47.9702286,catalao,GO
75712,-18.1648871,-47.9583592,catalao,GO
75713,-18.1666617,-47.9547497,catalao,GO
75714,-17.8314206,-47.4781850,santo antonio do rio verde,GO
75715,-18.2328939,-47.8342638,ouvidor,GO
75720,-18.3613932,-47.7792586,tres ranchos,GO
75730,-18.1541809,-47.5613516,davinopolis,GO
75740,-18.1340855,-48.0869719,goiandira,GO
75750,-18.0585837,-48.2559396,nova aurora,GO
75760,-18.2647544,-48.1497935,cumari,GO
75770,-18.3398325,-48.2193715,anhanguera,GO
75780,-17.7087821,-48.1503398,ipameri,GO
75790,-17.4649617,-48.2021443,urutai,GO
75795,-17.6344018,-47.7765889,campo alegre de goias,GO
75800,-17.8843373,-51.7169900,jatai,GO
75801,-17.8952164,-51.7155658,jatai,GO
75802,-17.9000960,-51.7310481,jatai,GO
75803,-17.8890455,-51.7333744,jatai,GO
75804,-17.8762855,-51.7309700,jatai,GO
75805,-17.8737425,-51.7264550,jatai,GO
75806,-17.8649373,-51.7136192,jatai,GO
75807,-17.8793932,-51.7055094,jatai,GO
75810,-18.7632199,-51.3466811,itaruma,GO
75813,-18.5666491,-51.1350075,cacu,GO
75814,-18.5567269,-51.1353920,cacu,GO
75815,-19.0652470,-51.5485501,itaja,GO
75819,-19.1829938,-51.3989827,lagoa santa,GO
75820,-18.3069900,-51.9582348,serranopolis,GO
75822,-18.3116212,-51.9540971,serranopolis,GO
75823,-17.5284483,-52.0644993,perolandia,GO
75825,-18.9626284,-51.9269416,apore,GO
75827,-18.2885487,-51.1579963,aparecida do rio doce,GO
75828,-18.3973328,-52.6625648,chapadao do ceu,GO
75830,-17.5570907,-52.5503199,mineiros,GO
75831,-17.5608621,-52.5596551,mineiros,GO
75832,-17.5546025,-52.5496809,mineiros,GO
75833,-17.5550751,-52.5495561,mineiros,GO
75834,-17.5421506,-52.5430458,mineiros,GO
75835,-17.3547962,-52.6791872,portelandia,GO
75836,-17.5694651,-52.5362471,mineiros,GO
75837,-17.5542805,-52.5429135,mineiros,GO
75838,-17.5795391,-52.5490040,mineiros,GO
75840,-17.3193196,-53.1939943,santa rita do araguaia,GO
75843,-17.3571623,-52.6782640,portelandia,GO
75845,-16.7447304,-51.5294631,palestina de goias,GO
75850,-16.9568048,-51.8135556,caiaponia,GO
75855,-16.7278492,-52.3208104,doverlandia,GO
75860,-18.4460144,-50.4515407,quirinopolis,GO
75865,-18.4393886,-50.1384017,gouvelandia,GO
75870,-18.7311168,-50.9550876,cachoeira alta,GO
75880,-18.9032574,-50.6496406,paranaiguara,GO
75890,-18.9997819,-50.5504618,sao simao,GO
75893,-17.9229652,-49.9584594,itaguacu,GO
75900,-17.8670227,-50.8271205,rio verde,GO
75901,-17.8045007,-50.9164947,rio verde,GO
75902,-17.7983934,-50.9223864,rio verde,GO
75903,-17.7828671,-50.9181769,rio verde,GO
75904,-17.7774960,-50.9047239,rio verde,GO
75905,-17.7995414,-50.8938124,rio verde,GO
75906,-17.8041231,-50.9213739,rio verde,GO
75907,-17.8140200,-50.9349239,rio verde,GO
75908,-17.8000970,-50.9464858,rio verde,GO
75909,-17.7787925,-50.9647570,rio verde,GO
75910,-17.7557459,-50.9119517,rio verde,GO
75911,-17.8138396,-50.8637406,rio verde,GO
75912,-17.8585503,-50.9616090,rio verde,GO
75913,-17.8066756,-50.9266132,rio verde,GO
75914,-18.1001477,-50.5614002,ouroana,GO
75915,-17.4187797,-51.1857860,montividiu,GO
75920,-17.8131303,-50.5964449,santa helena de goias,GO
75925,-18.0890776,-50.2215934,castelandia,GO
75930,-17.9785768,-50.3401644,maurilandia,GO
75935,-17.5595459,-50.6360727,santo antonio da barra,GO
75940,-17.3391938,-49.9290040,edeia,GO
75945,-17.4219313,-49.6805140,edealina,GO
75950,-17.0798452,-50.1602876,jandaia,GO
75955,-17.1447275,-49.9916412,indiara,GO
75960,-17.3983324,-50.3730148,acreuna,GO
75970,-17.8523123,-50.3057874,turvelandia,GO
75980,-16.9664591,-50.4610190,parauna,GO
75985,-16.8190734,-50.4079696,sao joao da parauna,GO
75990,-16.7933982,-50.1622222,palminopolis,GO
76100,-16.5128802,-50.3749430,sao luis de montes belos,GO
76105,-16.5795542,-50.3057206,firminopolis,GO
76110,-16.6089374,-50.1340947,turvania,GO
76120,-16.6800505,-50.4652607,aurilandia,GO
76125,-16.6674754,-50.6458184,cachoeira de goias,GO
76130,-16.6082437,-50.7907120,ivolandia,GO
76135,-16.5435956,-50.7397616,moipora,GO
76140,-16.6197990,-51.0958007,amorinopolis,GO
76145,-16.2945313,-50.5493038,corrego do ouro,GO
76150,-16.1247031,-50.2134093,mossamedes,GO
76152,-16.1832720,-50.4341723,buriti de goias,GO
76155,-16.4162630,-50.1676022,adelandia,GO
76160,-16.2014159,-50.3119948,sanclerlandia,GO
76165,-16.2535882,-49.9815690,americano do brasil,GO
76170,-16.4598406,-49.9608146,anicuns,GO
76180,-16.5808992,-49.8829212,nazario,GO
76190,-16.8065805,-49.9221374,palmeiras de goias,GO
76195,-16.9792585,-49.7708160,cezarina,GO
76200,-16.4390209,-51.1166560,ipora,GO
76205,-16.3153155,-50.9046788,israelandia,GO
76210,-16.1835392,-50.9532499,jaupaci,GO
76220,-16.1817032,-50.7889203,fazenda nova,GO
76230,-16.4326353,-51.8175995,piranhas,GO
76235,-16.3854896,-51.5595668,arenopolis,GO
76240,-15.9108360,-52.2325120,aragarcas,GO
76244,-15.8972445,-52.2338655,aragarças,GO
76245,-16.2017428,-52.1745548,bom jardim de goias,GO
76250,-16.2003755,-52.5441477,baliza,GO
76255,-16.0044469,-51.3940971,montes claros de goias,GO
76260,-16.2340174,-51.2580953,diorama,GO
76265,-15.7694113,-51.1025744,santa fe de goias,GO
76270,-15.8653306,-50.8732909,jussara,GO
76280,-15.2434766,-51.1643308,britania,GO
76285,-16.0347888,-50.7121083,novo brasil,GO
76290,-15.8184868,-50.6177352,itapirapua,GO
76293,-17.8049082,-50.9234496,jacilandia,GO
76300,-15.3036393,-49.6072200,ceres,GO
76304,-15.1730986,-49.6720872,ipiranga de goias,GO
76305,-15.1490760,-49.5742000,nova gloria,GO
76310,-15.3173116,-49.5804255,rialma,GO
76315,-15.4483404,-49.5116198,rianapolis,GO
76320,-15.3022998,-49.4239047,santa isabel,GO
76330,-15.7491871,-49.3321053,jaragua,GO
76335,-15.5149130,-49.6794225,uruana,GO
76340,-15.3568951,-49.7023552,carmo do rio verde,GO
76343,-15.3506849,-49.8192362,sao patricio,GO
76345,-15.0220669,-49.8933981,nova america,GO
76350,-15.1639859,-49.8037609,rubiataba,GO
76355,-15.3154970,-50.0580396,morro agudo de goias,GO
76360,-14.9583437,-49.5488723,itapaci,GO
76365,-14.8632452,-49.3285949,sao luiz do norte,GO
76370,-14.7637069,-49.5798962,pilar de goias,GO
76372,-14.7630793,-49.5783391,pilar de goias,GO
76374,-14.7329580,-49.7043264,guarinos,GO
76375,-14.7220331,-49.4688721,hidrolina,GO
76380,-15.3182956,-49.1211838,goianesia,GO
76381,-15.3054427,-49.1162221,goianésia,GO
76382,-15.3297649,-49.1178928,goianesia,GO
76383,-15.3372526,-49.1039092,goianesia,GO
76385,-15.2442928,-49.1873853,goianesia,GO
76386,-15.8484904,-49.1799321,goianesia,GO
76387,-15.3034783,-49.1264386,goianesia,GO
76388,-15.3150545,-49.1348710,goianesia,GO
76390,-14.9658736,-48.9191857,barro alto,GO
76393,-15.3424101,-48.8480699,vila propicio,GO
76395,-14.9133450,-49.0596785,santa rita do novo destino,GO
76400,-14.5184748,-49.1420971,uruacu,GO
76410,-14.3127475,-49.1536876,campinorte,GO
76420,-14.4698447,-48.4569499,niquelandia,GO
76440,-13.8054945,-48.5666698,campinacu,GO
76450,-13.5285570,-48.2210959,minacu,GO
76460,-13.5102377,-48.7430342,trombas,GO
76465,-13.3528434,-48.6905624,montividiu do norte,GO
76470,-13.6581559,-48.8775074,formoso,GO
76480,-13.6970858,-49.0145003,santa tereza de goias,GO
76485,-13.8696157,-49.0690060,estrela do norte,GO
76490,-14.0181370,-49.1783638,mara rosa,GO
76493,-13.9024552,-49.4040265,amaralina,GO
76495,-14.2876323,-49.3886688,nova iguacu de goias,GO
76500,-14.4307337,-49.7106029,santa terezinha de goias,GO
76510,-14.5405766,-49.9690173,crixas,GO
76515,-14.2613935,-49.6569819,campos verdes,GO
76520,-14.0945305,-50.3435023,nova crixas,GO
76523,-14.0991099,-50.3298865,nova crixás,GO
76525,-14.2842407,-49.9182226,uirapuru,GO
76530,-13.7730884,-50.2783098,mundo novo,GO
76540,-13.7281561,-49.2825587,mutunopolis,GO
76550,-13.4389205,-49.1465585,porangatu,GO
76555,-13.6495762,-49.8304089,bonopolis,GO
76560,-14.1943802,-49.3401556,alto horizonte,GO
76580,-13.2407249,-49.5085188,novo planalto,GO
76590,-13.2567794,-50.1637977,sao miguel do araguaia,GO
76600,-15.9386060,-50.1427808,goias,GO
76630,-16.0238211,-49.8003564,itaberai,GO
76640,-16.0532821,-49.6022611,taquaral de goias,GO
76650,-15.9206509,-49.6047302,itaguari,GO
76660,-15.7616283,-49.6335659,itaguaru,GO
76670,-15.7199878,-49.8264684,heitorai,GO
76680,-15.5606052,-49.9471406,itapuranga,GO
76690,-15.6319432,-50.0303367,guaraita,GO
76700,-14.7512739,-50.5681646,mozarlandia,GO
76710,-14.9250819,-51.0795433,aruana,GO
76720,-15.0984257,-50.6175153,araguapaz,GO
76730,-15.4444963,-50.7233892,matrincha,GO
76740,-15.4416647,-50.3769016,faina,GO
76801,-8.7527439,-63.9055119,porto velho,RO
76802,-8.7355489,-63.9049630,porto velho,RO
76803,-8.7424212,-63.8956464,porto velho,RO
76804,-8.7661945,-63.8935655,porto velho,RO
76805,-8.7797201,-63.9077524,porto velho,RO
76806,-8.7814991,-63.8796350,porto velho,RO
76807,-8.7911997,-63.8845371,porto velho,RO
76808,-8.7938234,-63.8889092,porto velho,RO
76810,-9.0575272,-64.5296519,porto velho,RO
76811,-8.7986742,-63.8634750,porto velho,RO
76812,-8.7757669,-63.8585134,porto velho,RO
76813,-8.7747027,-63.8255462,porto velho,RO
76814,-8.7805777,-63.8024635,porto velho,RO
76815,-8.8004846,-63.7198160,porto velho,RO
76817,-8.8079594,-63.8060546,porto velho,RO
76820,-8.7572203,-63.8749300,porto velho,RO
76821,-8.7381754,-63.8768658,porto velho,RO
76822,-8.7229448,-63.8761581,porto velho,RO
76824,-8.7478438,-63.8567148,porto velho,RO
76825,-8.7446398,-63.8429899,porto velho,RO
76828,-8.7576702,-63.8206745,porto velho,RO
76829,-8.7655440,-63.8431652,porto velho,RO
76840,-9.1173955,-64.2554053,jaci parana,RO
76842,-9.2952849,-64.5480308,mutum parana,RO
76846,-9.6560829,-65.7381494,vista alegre do abuna,RO
76847,-11.2086145,-61.5886291,extrema,RO
76848,-9.7634158,-66.6194251,nova california,RO
76850,-10.7770608,-65.3220771,guajara-mirim,RO
76857,-10.4013318,-65.2672107,nova mamore,RO
76860,-8.8227490,-63.6493490,candeias do jamari,RO
76861,-9.1853403,-63.1872470,itapua do oeste,RO
76862,-9.7187386,-63.3249353,alto paraiso,RO
76863,-9.7066598,-62.8999874,rio crespo,RO
76864,-9.3619501,-62.5835499,cujubim,RO
76866,-10.2467874,-62.3496210,theobroma,RO
76867,-9.8577745,-62.1743612,vale do anari,RO
76868,-9.4209852,-62.0124292,machadinho d'oeste,RO
76870,-9.9105983,-63.0402343,ariquemes,RO
76871,-9.8914102,-63.0421478,ariquemes,RO
76872,-9.9031470,-63.0337316,ariquemes,RO
76873,-9.9085030,-63.0268145,ariquemes,RO
76874,-9.8904125,-63.0221843,ariquemes,RO
76875,-9.9100533,-63.0141392,ariquemes,RO
76876,-9.9266690,-63.0362819,ariquemes,RO
76877,-9.8990652,-63.0616721,ariquemes,RO
76880,-10.2070441,-63.8310889,buritis,RO
76887,-10.5205499,-63.6930944,campo novo de rondonia,RO
76888,-10.2561832,-63.3076151,monte negro,RO
76889,-10.3385452,-62.9076431,cacaulandia,RO
76890,-10.4369600,-62.4732497,jaru,RO
76898,-10.6100656,-62.7922970,governador jorge teixeira,RO
76900,-10.8772222,-61.9584151,ji-parana,RO
76901,-10.8709662,-61.9757516,ji-parana,RO
76904,-10.8419168,-61.9930618,ji-parana,RO
76906,-10.8561439,-61.9554326,ji-parana,RO
76907,-10.8669422,-61.9505815,ji-parana,RO
76908,-10.8844500,-61.9215110,ji-parana,RO
76909,-10.8782135,-61.9022576,ji-parana,RO
76912,-10.8981374,-61.8931822,ji-paraná,RO
76913,-10.8985337,-61.9152439,ji-parana,RO
76914,-10.8941141,-61.9329286,ji-paraná,RO
76916,-11.1704572,-61.9058322,presidente medici,RO
76919,-11.1894197,-61.5246435,ministro andreazza,RO
76920,-10.7157512,-62.2561393,ouro preto do oeste,RO
76923,-10.4166373,-62.1276623,vale do paraiso,RO
76924,-10.9143718,-62.5537530,nova uniao,RO
76926,-11.0292511,-62.6697260,mirante da serra,RO
76928,-10.9327885,-62.2564677,teixeiropolis,RO
76929,-11.1299709,-62.3696121,urupa,RO
76930,-11.3494707,-62.2869732,alvorada d'oeste,RO
76932,-11.6955179,-62.7175041,sao miguel do guapore,RO
76934,-11.7789790,-63.0395598,seringueiras,RO
76935,-12.0645622,-63.5742686,sao francisco do guapore,RO
76937,-12.3507033,-64.2054345,costa marques,RO
76940,-11.7224541,-61.7770363,rolim de moura,RO
76948,-11.4280807,-61.9510252,castanheiras,RO
76950,-11.9051110,-61.7805171,santa luzia d'oeste,RO
76952,-12.1340286,-61.8569813,alto alegre dos parecis,RO
76954,-11.9445840,-61.9988254,alta floresta d'oeste,RO
76956,-11.7116295,-62.0120061,novo horizonte do oeste,RO
76958,-11.7258755,-62.3169929,nova brasilandia d'oeste,RO
76960,-11.4254654,-61.4719276,cacoal,RO
76961,-11.4270630,-61.4678624,cacoal,RO
76962,-11.4285288,-61.4594645,cacoal,RO
76963,-11.4310308,-61.4444110,cacoal,RO
76964,-11.4377328,-61.4434104,cacoal,RO
76965,-11.4352307,-61.4334765,cacoal,RO
76966,-11.4383475,-61.4299725,cacoal,RO
76967,-11.4427687,-61.4502732,cacoal,RO
76970,-11.6875729,-61.1712460,pimenta bueno,RO
76974,-11.5266204,-61.0147426,espigao do oeste,RO
76976,-11.8396416,-61.3189437,primavera de rondonia,RO
76977,-11.9102637,-61.5124297,sao felipe d'oeste,RO
76979,-12.1814612,-61.6012569,parecis,RO
76980,-12.7334123,-60.1483545,vilhena,RO
76981,-12.7409556,-60.1470706,vilhena,RO
76982,-12.7229423,-60.1359500,vilhena,RO
76983,-12.7202532,-60.1452839,vilhena,RO
76985,-12.7345960,-60.1132870,vilhena,RO
76987,-12.7419330,-60.1161125,vilhena,RO
76988,-12.7461582,-60.1324709,vilhena,RO
76990,-12.5541555,-60.9044207,chupinguaia,RO
76993,-13.1222411,-60.5421761,colorado do oeste,RO
76994,-13.4868524,-60.5378829,cabixi,RO
76995,-12.9974527,-60.9450547,corumbiara,RO
76997,-13.1926648,-60.8231111,cerejeiras,RO
76999,-13.4810254,-61.0464731,pimenteiras do oeste,RO
77001,-10.1685061,-48.3409090,palmas,TO
77002,-10.1627036,-48.3434460,palmas,TO
77006,-10.1753094,-48.3191730,palmas,TO
77015,-10.1992001,-48.3450364,palmas,TO
77016,-10.2172940,-48.3463085,palmas,TO
77017,-10.1849609,-48.3448406,palmas,TO
77018,-10.2462454,-48.3464427,palmas,TO
77019,-10.2567251,-48.3378734,palmas,TO
77020,-10.1894070,-48.3205932,palmas,TO
77021,-10.2051969,-48.3237957,palmas,TO
77022,-10.2195556,-48.3235596,palmas,TO
77023,-10.2330404,-48.3221322,palmas,TO
77024,-10.2543099,-48.3230010,palmas,TO
77025,-10.2688858,-48.3223285,palmas,TO
77026,-10.1542280,-48.3145020,palmas,TO
77059,-10.2934783,-48.3171505,palmas,TO
77060,-10.3177731,-48.3029013,palmas,TO
77062,-10.3154818,-48.3182336,palmas,TO
77063,-10.3291537,-48.3231675,palmas,TO
77064,-10.3378222,-48.2931700,palmas,TO
77066,-10.3416828,-48.2819355,palmas,TO
77080,-10.3168725,-48.1546053,palmas,TO
77300,-11.6270338,-46.8215470,dianopolis,TO
77303,-11.3716312,-46.8218153,rio da conceicao,TO
77305,-12.2077351,-47.2984950,conceicao do tocantins,TO
77308,-12.1923171,-46.9915461,taipas do tocantins,TO
77310,-11.5678926,-47.1683104,almas,TO
77315,-12.0891990,-46.4791924,ponte alta do bom jesus,TO
77318,-11.8195608,-46.6252181,novo jardim,TO
77320,-12.3986049,-46.4392654,taguatinga,TO
77325,-12.7107104,-46.4054351,aurora do tocantins,TO
77330,-12.9206995,-46.9500812,arraias,TO
77350,-12.8154048,-46.5501303,combinado,TO
77353,-12.9143089,-46.5739454,novo alegre,TO
77360,-12.6168038,-47.8757874,parana,TO
77365,-13.0428189,-48.4057977,palmeiropolis,TO
77368,-12.7489303,-48.2378373,sao salvador do tocantins,TO
77370,-11.7132848,-47.7215057,natividade,TO
77375,-11.4481223,-48.1145069,santa rosa do tocantins,TO
77378,-11.6178104,-47.7510378,chapada da natividade,TO
77380,-11.1438865,-47.5751358,pindorama do tocantins,TO
77390,-11.9734367,-48.2342287,sao valerio da natividade,TO
77395,-11.5624632,-47.0485303,porto alegre do tocantins,TO
77402,-11.7262795,-49.0735758,gurupi,TO
77403,-11.7288814,-49.0737449,gurupi,TO
